Date,Slot,Load,Temperature,Humidity
14022017,16,2666,0,0
14022017,17,2629,0,0
14022017,18,2597,0,0
14022017,19,2594,0,0
14022017,20,2440,0,0
14022017,21,2290,0,0
14022017,22,2168,0,0
14022017,23,1933,0,0
15022017,0,1794,0,0
15022017,1,1645,0,0
15022017,2,1568,0,0
15022017,3,1523,0,0
15022017,4,1516,0,0
15022017,5,1681,0,0
15022017,6,1793,0,0
15022017,7,2052,0,0
15022017,8,2334,0,0
15022017,9,2617,0,0
15022017,10,2831,0,0
15022017,11,2829,0,0
15022017,12,2810,0,0
15022017,13,2729,0,0
15022017,14,2768,0,0
15022017,15,2793,0,0
15022017,16,2782,0,0
15022017,17,2739,0,0
15022017,18,2693,0,0
15022017,19,2680,0,0
15022017,20,2523,0,0
15022017,21,2375,0,0
15022017,22,2205,0,0
15022017,23,2088,0,0
16022017,0,1899,0,0
16022017,1,1740,0,0
16022017,2,1662,0,0
16022017,3,1606,0,0
16022017,4,1613,0,0
16022017,5,1726,0,0
16022017,6,1881,0,0
16022017,7,2108,0,0
16022017,8,2304,0,0
16022017,9,2661,0,0
16022017,10,2875,0,0
16022017,11,2947,0,0
16022017,12,2853,0,0
16022017,13,2750,0,0
16022017,14,2796,0,0
16022017,15,2817,0,0
16022017,16,2789,0,0
16022017,17,2724,0,0
16022017,18,2687,0,0
16022017,19,2654,0,0
16022017,20,2558,0,0
16022017,21,2366,0,0
16022017,22,2214,0,0
16022017,23,2115,0,0
17022017,0,1945,0,0
17022017,1,1769,0,0
17022017,2,1679,0,0
17022017,3,1623,0,0
17022017,4,1636,0,0
17022017,5,1740,0,0
17022017,6,1916,0,0
17022017,7,2135,0,0
17022017,8,2315,0,0
17022017,9,2696,0,0
17022017,10,2871,0,0
17022017,11,2939,0,0
17022017,12,2909,0,0
17022017,13,2786,0,0
17022017,14,2845,0,0
17022017,15,2863,0,0
17022017,16,2853,0,0
17022017,17,2802,0,0
17022017,18,2745,0,0
17022017,19,2741,0,0
17022017,20,2560,0,0
17022017,21,2426,0,0
17022017,22,2253,0,0
17022017,23,2160,0,0
18022017,0,1998,0,0
18022017,1,1810,0,0
18022017,2,1713,0,0
18022017,3,1655,0,0
18022017,4,1652,0,0
18022017,5,1735,0,0
18022017,6,1871,0,0
18022017,7,1961,0,0
18022017,8,2203,0,0
18022017,9,2551,0,0
18022017,10,2713,0,0
18022017,11,2771,0,0
18022017,12,2763,0,0
18022017,13,2634,0,0
18022017,14,2648,0,0
18022017,15,2685,0,0
18022017,16,2658,0,0
18022017,17,2584,0,0
18022017,18,2578,0,0
18022017,19,2604,0,0
18022017,20,2498,0,0
18022017,21,2362,0,0
18022017,22,2272,0,0
18022017,23,2169,0,0
19022017,0,2035,0,0
19022017,1,1860,0,0
19022017,2,1785,0,0
19022017,3,1713,0,0
19022017,4,1693,0,0
19022017,5,1759,0,0
19022017,6,1808,0,0
19022017,7,1847,0,0
19022017,8,1950,0,0
19022017,9,2089,0,0
19022017,10,2200,0,0
19022017,11,2227,0,0
19022017,12,2218,0,0
19022017,13,2167,0,0
19022017,14,2119,0,0
19022017,15,2107,0,0
19022017,16,2063,0,0
19022017,17,2051,0,0
19022017,18,2154,0,0
19022017,19,2259,0,0
19022017,20,2259,0,0
19022017,21,2249,0,0
19022017,22,2213,0,0
19022017,23,2148,0,0
20022017,0,2011,0,0
20022017,1,1869,0,0
20022017,2,1753,0,0
20022017,3,1703,0,0
20022017,4,1696,0,0
20022017,5,1790,0,0
20022017,6,1948,0,0
20022017,7,2102,0,0
20022017,8,2393,0,0
20022017,9,2663,0,0
20022017,10,2958,0,0
20022017,11,2988,0,0
20022017,12,2984,0,0
20022017,13,2879,0,0
20022017,14,2905,0,0
20022017,15,2890,0,0
20022017,16,2861,0,0
20022017,17,2731,0,0
20022017,18,2657,0,0
20022017,19,2686,0,0
20022017,20,2577,0,0
20022017,21,2423,0,0
20022017,22,2301,0,0
20022017,23,2231,0,0
21022017,0,2079,0,0
21022017,1,1891,0,0
21022017,2,1794,0,0
21022017,3,1742,0,0
21022017,4,1728,0,0
21022017,5,1803,0,0
21022017,6,1892,0,0
21022017,7,2062,0,0
21022017,8,2248,0,0
21022017,9,2556,0,0
21022017,10,2678,0,0
21022017,11,2706,0,0
21022017,12,2677,0,0
21022017,13,2511,0,0
21022017,14,2517,0,0
21022017,15,2474,0,0
21022017,16,2451,0,0
21022017,17,2406,0,0
21022017,18,2420,0,0
21022017,19,2484,0,0
21022017,20,2403,0,0
21022017,21,2321,0,0
21022017,22,2177,0,0
21022017,23,2061,0,0
22022017,0,1852,0,0
22022017,1,1739,0,0
22022017,2,1654,0,0
22022017,3,1599,0,0
22022017,4,1601,0,0
22022017,5,1711,0,0
22022017,6,1941,0,0
22022017,7,2058,0,0
22022017,8,2427,0,0
22022017,9,2588,0,0
22022017,10,2862,0,0
22022017,11,2895,0,0
22022017,12,2890,0,0
22022017,13,2736,0,0
22022017,14,2773,0,0
22022017,15,2777,0,0
22022017,16,2778,0,0
22022017,17,2721,0,0
22022017,18,2659,0,0
22022017,19,2658,0,0
22022017,20,2501,0,0
22022017,21,2362,0,0
22022017,22,2182,0,0
22022017,23,2056,0,0
23022017,0,1869,0,0
23022017,1,1722,0,0
23022017,2,1622,0,0
23022017,3,1570,0,0
23022017,4,1580,0,0
23022017,5,1698,0,0
23022017,6,1862,0,0
23022017,7,2058,0,0
23022017,8,2219,0,0
23022017,9,2602,0,0
23022017,10,2837,0,0
23022017,11,2871,0,0
23022017,12,2854,0,0
23022017,13,2720,0,0
23022017,14,2759,0,0
23022017,15,2797,0,0
23022017,16,2789,0,0
23022017,17,2724,0,0
23022017,18,2663,0,0
23022017,19,2680,0,0
23022017,20,2496,0,0
23022017,21,2320,0,0
23022017,22,2225,0,0
23022017,23,2103,0,0
24022017,0,1852,0,0
24022017,1,1716,0,0
24022017,2,1628,0,0
24022017,3,1575,0,0
24022017,4,1574,0,0
24022017,5,1671,0,0
24022017,6,1801,0,0
24022017,7,1921,0,0
24022017,8,2201,0,0
24022017,9,2439,0,0
24022017,10,2711,0,0
24022017,11,2733,0,0
24022017,12,2701,0,0
24022017,13,2563,0,0
24022017,14,2595,0,0
24022017,15,2602,0,0
24022017,16,2602,0,0
24022017,17,2550,0,0
24022017,18,2516,0,0
24022017,19,2557,0,0
24022017,20,2478,0,0
24022017,21,2306,0,0
24022017,22,2205,0,0
24022017,23,2093,0,0
25022017,0,1906,0,0
25022017,1,1759,0,0
25022017,2,1675,0,0
25022017,3,1600,0,0
25022017,4,1606,0,0
25022017,5,1687,0,0
25022017,6,1796,0,0
25022017,7,1906,0,0
25022017,8,2091,0,0
25022017,9,2440,0,0
25022017,10,2568,0,0
25022017,11,2639,0,0
25022017,12,2635,0,0
25022017,13,2519,0,0
25022017,14,2539,0,0
25022017,15,2534,0,0
25022017,16,2508,0,0
25022017,17,2487,0,0
25022017,18,2513,0,0
25022017,19,2562,0,0
25022017,20,2489,0,0
25022017,21,2368,0,0
25022017,22,2257,0,0
25022017,23,2115,0,0
26022017,0,2017,0,0
26022017,1,1827,0,0
26022017,2,1720,0,0
26022017,3,1641,0,0
26022017,4,1627,0,0
26022017,5,1673,0,0
26022017,6,1742,0,0
26022017,7,1773,0,0
26022017,8,1865,0,0
26022017,9,2006,0,0
26022017,10,2109,0,0
26022017,11,2158,0,0
26022017,12,2156,0,0
26022017,13,2117,0,0
26022017,14,2113,0,0
26022017,15,2074,0,0
26022017,16,2089,0,0
26022017,17,2017,0,0
26022017,18,2098,0,0
26022017,19,2219,0,0
26022017,20,2227,0,0
26022017,21,2216,0,0
26022017,22,2192,0,0
26022017,23,2144,0,0
27022017,0,1961,0,0
27022017,1,1827,0,0
27022017,2,1725,0,0
27022017,3,1668,0,0
27022017,4,1649,0,0
27022017,5,1748,0,0
27022017,6,1934,0,0
27022017,7,2037,0,0
27022017,8,2350,0,0
27022017,9,2601,0,0
27022017,10,2912,0,0
27022017,11,2975,0,0
27022017,12,2965,0,0
27022017,13,2864,0,0
27022017,14,2908,0,0
27022017,15,2923,0,0
27022017,16,2895,0,0
27022017,17,2814,0,0
27022017,18,2708,0,0
27022017,19,2712,0,0
27022017,20,2536,0,0
27022017,21,2394,0,0
27022017,22,2295,0,0
27022017,23,2239,0,0
28022017,0,2017,0,0
28022017,1,1874,0,0
28022017,2,1753,0,0
28022017,3,1682,0,0
28022017,4,1681,0,0
28022017,5,1772,0,0
28022017,6,1965,0,0
28022017,7,2138,0,0
28022017,8,2369,0,0
28022017,9,2723,0,0
28022017,10,2863,0,0
28022017,11,2981,0,0
28022017,12,2977,0,0
28022017,13,2853,0,0
28022017,14,2905,0,0
28022017,15,2946,0,0
28022017,16,2951,0,0
28022017,17,2845,0,0
28022017,18,2783,0,0
28022017,19,2768,0,0
28022017,20,2603,0,0
28022017,21,2453,0,0
28022017,22,2353,0,0
28022017,23,2223,0,0
01032017,0,2082,0,0
01032017,1,1897,0,0
01032017,2,1809,0,0
01032017,3,1736,0,0
01032017,4,1717,0,0
01032017,5,1821,0,0
01032017,6,1967,0,0
01032017,7,2127,0,0
01032017,8,2321,0,0
01032017,9,2724,0,0
01032017,10,2893,0,0
01032017,11,3011,0,0
01032017,12,2985,0,0
01032017,13,2917,0,0
01032017,14,2993,0,0
01032017,15,2995,0,0
01032017,16,2987,0,0
01032017,17,2946,0,0
01032017,18,2827,0,0
01032017,19,2809,0,0
01032017,20,2667,0,0
01032017,21,2488,0,0
01032017,22,2377,0,0
01032017,23,2313,0,0
02032017,0,2115,0,0
02032017,1,1940,0,0
02032017,2,1831,0,0
02032017,3,1752,0,0
02032017,4,1732,0,0
02032017,5,1864,0,0
02032017,6,1986,0,0
02032017,7,2176,0,0
02032017,8,2379,0,0
02032017,9,2770,0,0
02032017,10,2898,0,0
02032017,11,2994,0,0
02032017,12,2982,0,0
02032017,13,2883,0,0
02032017,14,2953,0,0
02032017,15,2957,0,0
02032017,16,2919,0,0
02032017,17,2860,0,0
02032017,18,2737,0,0
02032017,19,2761,0,0
02032017,20,2588,0,0
02032017,21,2446,0,0
02032017,22,2313,0,0
02032017,23,2213,0,0
03032017,0,2038,0,0
03032017,1,1898,0,0
03032017,2,1795,0,0
03032017,3,1741,0,0
03032017,4,1732,0,0
03032017,5,1828,0,0
03032017,6,2012,0,0
03032017,7,2138,0,0
03032017,8,2350,0,0
03032017,9,2698,0,0
03032017,10,2961,0,0
03032017,11,2997,0,0
03032017,12,2952,0,0
03032017,13,2853,0,0
03032017,14,2906,0,0
03032017,15,2918,0,0
03032017,16,2899,0,0
03032017,17,2844,0,0
03032017,18,2717,0,0
03032017,19,2742,0,0
03032017,20,2592,0,0
03032017,21,2446,0,0
03032017,22,2284,0,0
03032017,23,2184,0,0
04032017,0,2005,0,0
04032017,1,1844,0,0
04032017,2,1751,0,0
04032017,3,1696,0,0
04032017,4,1681,0,0
04032017,5,1757,0,0
04032017,6,1872,0,0
04032017,7,1935,0,0
04032017,8,2227,0,0
04032017,9,2482,0,0
04032017,10,2741,0,0
04032017,11,2761,0,0
04032017,12,2758,0,0
04032017,13,2627,0,0
04032017,14,2649,0,0
04032017,15,2645,0,0
04032017,16,2632,0,0
04032017,17,2566,0,0
04032017,18,2533,0,0
04032017,19,2561,0,0
04032017,20,2491,0,0
04032017,21,2364,0,0
04032017,22,2242,0,0
04032017,23,2154,0,0
05032017,0,2018,0,0
05032017,1,1813,0,0
05032017,2,1750,0,0
05032017,3,1681,0,0
05032017,4,1672,0,0
05032017,5,1743,0,0
05032017,6,1771,0,0
05032017,7,1796,0,0
05032017,8,1916,0,0
05032017,9,2038,0,0
05032017,10,2119,0,0
05032017,11,2164,0,0
05032017,12,2160,0,0
05032017,13,2088,0,0
05032017,14,2042,0,0
05032017,15,2012,0,0
05032017,16,1987,0,0
05032017,17,1982,0,0
05032017,18,2017,0,0
05032017,19,2168,0,0
05032017,20,2178,0,0
05032017,21,2151,0,0
05032017,22,2066,0,0
05032017,23,2015,0,0
06032017,0,1857,0,0
06032017,1,1719,0,0
06032017,2,1643,0,0
06032017,3,1597,0,0
06032017,4,1601,0,0
06032017,5,1708,0,0
06032017,6,1895,0,0
06032017,7,2099,0,0
06032017,8,2355,0,0
06032017,9,2694,0,0
06032017,10,2880,0,0
06032017,11,2916,0,0
06032017,12,2912,0,0
06032017,13,2817,0,0
06032017,14,2835,0,0
06032017,15,2840,0,0
06032017,16,2812,0,0
06032017,17,2736,0,0
06032017,18,2675,0,0
06032017,19,2698,0,0
06032017,20,2547,0,0
06032017,21,2416,0,0
06032017,22,2312,0,0
06032017,23,2143,0,0
07032017,0,1961,0,0
07032017,1,1799,0,0
07032017,2,1707,0,0
07032017,3,1637,0,0
07032017,4,1635,0,0
07032017,5,1739,0,0
07032017,6,1908,0,0
07032017,7,2043,0,0
07032017,8,2403,0,0
07032017,9,2639,0,0
07032017,10,2909,0,0
07032017,11,2954,0,0
07032017,12,2926,0,0
07032017,13,2811,0,0
07032017,14,2812,0,0
07032017,15,2828,0,0
07032017,16,2797,0,0
07032017,17,2758,0,0
07032017,18,2644,0,0
07032017,19,2681,0,0
07032017,20,2549,0,0
07032017,21,2425,0,0
07032017,22,2259,0,0
07032017,23,2159,0,0
08032017,0,1990,0,0
08032017,1,1772,0,0
08032017,2,1693,0,0
08032017,3,1631,0,0
08032017,4,1630,0,0
08032017,5,1747,0,0
08032017,6,1924,0,0
08032017,7,2099,0,0
08032017,8,2380,0,0
08032017,9,2670,0,0
08032017,10,2908,0,0
08032017,11,2974,0,0
08032017,12,2948,0,0
08032017,13,2856,0,0
08032017,14,2885,0,0
08032017,15,2904,0,0
08032017,16,2890,0,0
08032017,17,2818,0,0
08032017,18,2708,0,0
08032017,19,2696,0,0
08032017,20,2580,0,0
08032017,21,2435,0,0
08032017,22,2288,0,0
08032017,23,2161,0,0
09032017,0,1995,0,0
09032017,1,1818,0,0
09032017,2,1737,0,0
09032017,3,1675,0,0
09032017,4,1679,0,0
09032017,5,1775,0,0
09032017,6,1961,0,0
09032017,7,2081,0,0
09032017,8,2406,0,0
09032017,9,2668,0,0
09032017,10,2902,0,0
09032017,11,2922,0,0
09032017,12,2884,0,0
09032017,13,2746,0,0
09032017,14,2769,0,0
09032017,15,2786,0,0
09032017,16,2758,0,0
09032017,17,2692,0,0
09032017,18,2607,0,0
09032017,19,2633,0,0
09032017,20,2527,0,0
09032017,21,2360,0,0
09032017,22,2263,0,0
09032017,23,2096,0,0
10032017,0,1940,0,0
10032017,1,1787,0,0
10032017,2,1693,0,0
10032017,3,1639,0,0
10032017,4,1644,0,0
10032017,5,1763,0,0
10032017,6,1917,0,0
10032017,7,2059,0,0
10032017,8,2308,0,0
10032017,9,2659,0,0
10032017,10,2857,0,0
10032017,11,2916,0,0
10032017,12,2871,0,0
10032017,13,2711,0,0
10032017,14,2727,0,0
10032017,15,2751,0,0
10032017,16,2740,0,0
10032017,17,2672,0,0
10032017,18,2621,0,0
10032017,19,2653,0,0
10032017,20,2521,0,0
10032017,21,2353,0,0
10032017,22,2230,0,0
10032017,23,2077,0,0
11032017,0,1910,0,0
11032017,1,1759,0,0
11032017,2,1659,0,0
11032017,3,1602,0,0
11032017,4,1609,0,0
11032017,5,1706,0,0
11032017,6,1816,0,0
11032017,7,1920,0,0
11032017,8,2128,0,0
11032017,9,2434,0,0
11032017,10,2559,0,0
11032017,11,2605,0,0
11032017,12,2550,0,0
11032017,13,2362,0,0
11032017,14,2360,0,0
11032017,15,2348,0,0
11032017,16,2321,0,0
11032017,17,2255,0,0
11032017,18,2292,0,0
11032017,19,2395,0,0
11032017,20,2321,0,0
11032017,21,2227,0,0
11032017,22,2052,0,0
11032017,23,1939,0,0
12032017,0,1789,0,0
12032017,1,1626,0,0
12032017,2,1547,0,0
12032017,3,1497,0,0
12032017,4,1485,0,0
12032017,5,1563,0,0
12032017,6,1606,0,0
12032017,7,1664,0,0
12032017,8,1809,0,0
12032017,9,1893,0,0
12032017,10,2017,0,0
12032017,11,2049,0,0
12032017,12,2008,0,0
12032017,13,1932,0,0
12032017,14,1904,0,0
12032017,15,1844,0,0
12032017,16,1813,0,0
12032017,17,1806,0,0
12032017,18,1875,0,0
12032017,19,2049,0,0
12032017,20,2007,0,0
12032017,21,1965,0,0
12032017,22,1918,0,0
12032017,23,1846,0,0
13032017,0,1669,0,0
13032017,1,1556,0,0
13032017,2,1506,0,0
13032017,3,1479,0,0
13032017,4,1480,0,0
13032017,5,1504,0,0
13032017,6,1512,0,0
13032017,7,1518,0,0
13032017,8,1531,0,0
13032017,9,1571,0,0
13032017,10,1616,0,0
13032017,11,1719,0,0
13032017,12,1805,0,0
13032017,13,1830,0,0
13032017,14,1736,0,0
13032017,15,1720,0,0
13032017,16,1724,0,0
13032017,17,1735,0,0
13032017,18,1812,0,0
13032017,19,1981,0,0
13032017,20,1998,0,0
13032017,21,1977,0,0
13032017,22,1902,0,0
13032017,23,1822,0,0
14032017,0,1670,0,0
14032017,1,1548,0,0
14032017,2,1476,0,0
14032017,3,1433,0,0
14032017,4,1445,0,0
14032017,5,1567,0,0
14032017,6,1733,0,0
14032017,7,1915,0,0
14032017,8,2174,0,0
14032017,9,2514,0,0
14032017,10,2736,0,0
14032017,11,2811,0,0
14032017,12,2779,0,0
14032017,13,2690,0,0
14032017,14,2720,0,0
14032017,15,2731,0,0
14032017,16,2725,0,0
14032017,17,2667,0,0
14032017,18,2575,0,0
14032017,19,2635,0,0
14032017,20,2490,0,0
14032017,21,2360,0,0
14032017,22,2174,0,0
14032017,23,2063,0,0
15032017,0,1865,0,0
15032017,1,1715,0,0
15032017,2,1633,0,0
15032017,3,1575,0,0
15032017,4,1586,0,0
15032017,5,1649,0,0
15032017,6,1869,0,0
15032017,7,2035,0,0
15032017,8,2388,0,0
15032017,9,2613,0,0
15032017,10,2888,0,0
15032017,11,2924,0,0
15032017,12,2901,0,0
15032017,13,2811,0,0
15032017,14,2865,0,0
15032017,15,2862,0,0
15032017,16,2829,0,0
15032017,17,2776,0,0
15032017,18,2684,0,0
15032017,19,2726,0,0
15032017,20,2615,0,0
15032017,21,2479,0,0
15032017,22,2301,0,0
15032017,23,2199,0,0
16032017,0,2004,0,0
16032017,1,1776,0,0
16032017,2,1699,0,0
16032017,3,1639,0,0
16032017,4,1649,0,0
16032017,5,1755,0,0
16032017,6,1926,0,0
16032017,7,2092,0,0
16032017,8,2370,0,0
16032017,9,2704,0,0
16032017,10,2928,0,0
16032017,11,2960,0,0
16032017,12,2929,0,0
16032017,13,2820,0,0
16032017,14,2847,0,0
16032017,15,2848,0,0
16032017,16,2822,0,0
16032017,17,2748,0,0
16032017,18,2682,0,0
16032017,19,2729,0,0
16032017,20,2634,0,0
16032017,21,2444,0,0
16032017,22,2353,0,0
16032017,23,2280,0,0
17032017,0,2011,0,0
17032017,1,1887,0,0
17032017,2,1782,0,0
17032017,3,1708,0,0
17032017,4,1687,0,0
17032017,5,1792,0,0
17032017,6,1940,0,0
17032017,7,2093,0,0
17032017,8,2390,0,0
17032017,9,2715,0,0
17032017,10,2952,0,0
17032017,11,3040,0,0
17032017,12,3020,0,0
17032017,13,2870,0,0
17032017,14,2922,0,0
17032017,15,2936,0,0
17032017,16,2921,0,0
17032017,17,2822,0,0
17032017,18,2736,0,0
17032017,19,2721,0,0
17032017,20,2641,0,0
17032017,21,2422,0,0
17032017,22,2313,0,0
17032017,23,2207,0,0
18032017,0,2063,0,0
18032017,1,1908,0,0
18032017,2,1794,0,0
18032017,3,1721,0,0
18032017,4,1707,0,0
18032017,5,1772,0,0
18032017,6,1877,0,0
18032017,7,1975,0,0
18032017,8,2271,0,0
18032017,9,2519,0,0
18032017,10,2779,0,0
18032017,11,2853,0,0
18032017,12,2839,0,0
18032017,13,2712,0,0
18032017,14,2680,0,0
18032017,15,2688,0,0
18032017,16,2639,0,0
18032017,17,2587,0,0
18032017,18,2538,0,0
18032017,19,2613,0,0
18032017,20,2507,0,0
18032017,21,2394,0,0
18032017,22,2252,0,0
18032017,23,2183,0,0
19032017,0,2056,0,0
19032017,1,1875,0,0
19032017,2,1778,0,0
19032017,3,1706,0,0
19032017,4,1695,0,0
19032017,5,1750,0,0
19032017,6,1776,0,0
19032017,7,1827,0,0
19032017,8,1951,0,0
19032017,9,2074,0,0
19032017,10,2224,0,0
19032017,11,2276,0,0
19032017,12,2273,0,0
19032017,13,2213,0,0
19032017,14,2130,0,0
19032017,15,2117,0,0
19032017,16,2079,0,0
19032017,17,2044,0,0
19032017,18,2075,0,0
19032017,19,2265,0,0
19032017,20,2260,0,0
19032017,21,2245,0,0
19032017,22,2198,0,0
19032017,23,2158,0,0
20032017,0,2025,0,0
20032017,1,1832,0,0
20032017,2,1725,0,0
20032017,3,1677,0,0
20032017,4,1665,0,0
20032017,5,1767,0,0
20032017,6,1912,0,0
20032017,7,2091,0,0
20032017,8,2374,0,0
20032017,9,2763,0,0
20032017,10,2934,0,0
20032017,11,3056,0,0
20032017,12,3022,0,0
20032017,13,2911,0,0
20032017,14,2948,0,0
20032017,15,2972,0,0
20032017,16,2952,0,0
20032017,17,2856,0,0
20032017,18,2754,0,0
20032017,19,2759,0,0
20032017,20,2655,0,0
20032017,21,2492,0,0
20032017,22,2399,0,0
20032017,23,2329,0,0
21032017,0,2102,0,0
21032017,1,1938,0,0
21032017,2,1826,0,0
21032017,3,1762,0,0
21032017,4,1739,0,0
21032017,5,1838,0,0
21032017,6,1997,0,0
21032017,7,2176,0,0
21032017,8,2399,0,0
21032017,9,2833,0,0
21032017,10,3045,0,0
21032017,11,3123,0,0
21032017,12,3093,0,0
21032017,13,2969,0,0
21032017,14,2999,0,0
21032017,15,3011,0,0
21032017,16,2996,0,0
21032017,17,2923,0,0
21032017,18,2816,0,0
21032017,19,2843,0,0
21032017,20,2707,0,0
21032017,21,2522,0,0
21032017,22,2435,0,0
21032017,23,2345,0,0
22032017,0,2164,0,0
22032017,1,1971,0,0
22032017,2,1848,0,0
22032017,3,1761,0,0
22032017,4,1749,0,0
22032017,5,1814,0,0
22032017,6,2005,0,0
22032017,7,2155,0,0
22032017,8,2552,0,0
22032017,9,2800,0,0
22032017,10,3086,0,0
22032017,11,3133,0,0
22032017,12,3086,0,0
22032017,13,2964,0,0
22032017,14,2986,0,0
22032017,15,2973,0,0
22032017,16,2970,0,0
22032017,17,2895,0,0
22032017,18,2750,0,0
22032017,19,2795,0,0
22032017,20,2657,0,0
22032017,21,2525,0,0
22032017,22,2424,0,0
22032017,23,2374,0,0
23032017,0,2182,0,0
23032017,1,1980,0,0
23032017,2,1849,0,0
23032017,3,1775,0,0
23032017,4,1767,0,0
23032017,5,1845,0,0
23032017,6,2025,0,0
23032017,7,2169,0,0
23032017,8,2464,0,0
23032017,9,2804,0,0
23032017,10,3025,0,0
23032017,11,3090,0,0
23032017,12,3077,0,0
23032017,13,2967,0,0
23032017,14,3014,0,0
23032017,15,3029,0,0
23032017,16,2986,0,0
23032017,17,2908,0,0
23032017,18,2778,0,0
23032017,19,2772,0,0
23032017,20,2641,0,0
23032017,21,2474,0,0
23032017,22,2400,0,0
23032017,23,2341,0,0
24032017,0,2154,0,0
24032017,1,1972,0,0
24032017,2,1860,0,0
24032017,3,1794,0,0
24032017,4,1782,0,0
24032017,5,1876,0,0
24032017,6,1989,0,0
24032017,7,2144,0,0
24032017,8,2435,0,0
24032017,9,2854,0,0
24032017,10,2996,0,0
24032017,11,3106,0,0
24032017,12,3122,0,0
24032017,13,2969,0,0
24032017,14,2995,0,0
24032017,15,3036,0,0
24032017,16,3026,0,0
24032017,17,3026,0,0
24032017,18,2810,0,0
24032017,19,2831,0,0
24032017,20,2686,0,0
24032017,21,2567,0,0
24032017,22,2474,0,0
24032017,23,2420,0,0
25032017,0,2254,0,0
25032017,1,2062,0,0
25032017,2,1933,0,0
25032017,3,1841,0,0
25032017,4,1807,0,0
25032017,5,1858,0,0
25032017,6,1944,0,0
25032017,7,2037,0,0
25032017,8,2309,0,0
25032017,9,2522,0,0
25032017,10,2824,0,0
25032017,11,2885,0,0
25032017,12,2904,0,0
25032017,13,2778,0,0
25032017,14,2832,0,0
25032017,15,2827,0,0
25032017,16,2746,0,0
25032017,17,2691,0,0
25032017,18,2604,0,0
25032017,19,2662,0,0
25032017,20,2544,0,0
25032017,21,2554,0,0
25032017,22,2408,0,0
25032017,23,2384,0,0
26032017,0,2229,0,0
26032017,1,2065,0,0
26032017,2,1947,0,0
26032017,3,1860,0,0
26032017,4,1830,0,0
26032017,5,1881,0,0
26032017,6,1879,0,0
26032017,7,1903,0,0
26032017,8,2000,0,0
26032017,9,2144,0,0
26032017,10,2250,0,0
26032017,11,2317,0,0
26032017,12,2331,0,0
26032017,13,2303,0,0
26032017,14,2331,0,0
26032017,15,2289,0,0
26032017,16,2246,0,0
26032017,17,2184,0,0
26032017,18,2190,0,0
26032017,19,2321,0,0
26032017,20,2255,0,0
26032017,21,2336,0,0
26032017,22,2410,0,0
26032017,23,2425,0,0
27032017,0,2287,0,0
27032017,1,2124,0,0
27032017,2,1979,0,0
27032017,3,1885,0,0
27032017,4,1844,0,0
27032017,5,1887,0,0
27032017,6,2045,0,0
27032017,7,2133,0,0
27032017,8,2487,0,0
27032017,9,2781,0,0
27032017,10,3054,0,0
27032017,11,3228,0,0
27032017,12,3239,0,0
27032017,13,3162,0,0
27032017,14,3226,0,0
27032017,15,3264,0,0
27032017,16,3262,0,0
27032017,17,3094,0,0
27032017,18,2917,0,0
27032017,19,2971,0,0
27032017,20,2833,0,0
27032017,21,2709,0,0
27032017,22,2681,0,0
27032017,23,2661,0,0
28032017,0,2508,0,0
28032017,1,2297,0,0
28032017,2,2133,0,0
28032017,3,2025,0,0
28032017,4,2000,0,0
28032017,5,2040,0,0
28032017,6,2059,0,0
28032017,7,2126,0,0
28032017,8,2266,0,0
28032017,9,2564,0,0
28032017,10,2792,0,0
28032017,11,2866,0,0
28032017,12,2920,0,0
28032017,13,2861,0,0
28032017,14,2902,0,0
28032017,15,2894,0,0
28032017,16,2862,0,0
28032017,17,2734,0,0
28032017,18,2698,0,0
28032017,19,2773,0,0
28032017,20,2748,0,0
28032017,21,2708,0,0
28032017,22,2758,0,0
28032017,23,2742,0,0
29032017,0,2484,0,0
29032017,1,2305,0,0
29032017,2,2148,0,0
29032017,3,2042,0,0
29032017,4,2013,0,0
29032017,5,2058,0,0
29032017,6,2177,0,0
29032017,7,2248,0,0
29032017,8,2593,0,0
29032017,9,3060,0,0
29032017,10,3192,0,0
29032017,11,3336,0,0
29032017,12,3341,0,0
29032017,13,3251,0,0
29032017,14,3287,0,0
29032017,15,3298,0,0
29032017,16,3216,0,0
29032017,17,3138,0,0
29032017,18,3034,0,0
29032017,19,3084,0,0
29032017,20,2939,0,0
29032017,21,2790,0,0
29032017,22,2791,0,0
29032017,23,2779,0,0
30032017,0,2574,0,0
30032017,1,2282,0,0
30032017,2,2164,0,0
30032017,3,2065,0,0
30032017,4,2028,0,0
30032017,5,2095,0,0
30032017,6,2174,0,0
30032017,7,2326,0,0
30032017,8,2589,0,0
30032017,9,3047,0,0
30032017,10,3195,0,0
30032017,11,3332,0,0
30032017,12,3310,0,0
30032017,13,3208,0,0
30032017,14,3277,0,0
30032017,15,3278,0,0
30032017,16,3237,0,0
30032017,17,3110,0,0
30032017,18,2990,0,0
30032017,19,2964,0,0
30032017,20,2832,0,0
30032017,21,2773,0,0
30032017,22,2750,0,0
30032017,23,2650,0,0
31032017,0,2519,0,0
31032017,1,2291,0,0
31032017,2,2128,0,0
31032017,3,2013,0,0
31032017,4,1982,0,0
31032017,5,2048,0,0
31032017,6,2146,0,0
31032017,7,2277,0,0
31032017,8,2512,0,0
31032017,9,2934,0,0
31032017,10,3240,0,0
